mileage,tax,mpg,engineSize,price
27431,145,52.3,3.0,25950
10301,145,39.2,2.0,30750
10566,145,39.2,2.0,30750
29535,145,49.6,1.8,19895
18818,145,56.5,2.0,26295
15061,145,51.4,1.4,19495
7500,135,141.3,1.4,32495
5295,145,39.8,1.5,26695
1500,150,22.1,4.0,109495
22750,0,67.3,1.0,11991
6000,145,52.3,1.6,19795
4500,145,37.2,2.0,32195
4000,145,42.8,2.0,26895
4000,145,37.7,2.0,31295
6500,145,47.9,2.0,30495
21055,30,56.5,1.4,18450
8293,150,32.8,3.0,44990
2893,150,34.9,2.0,32690
310,150,33.2,2.0,33450
4500,145,30.1,2.9,59450
2000,145,39.2,3.0,46450
2500,145,50.4,2.0,31495
11001,145,47.9,2.0,25900
9508,145,53.3,1.6,21150
6159,145,52.3,1.6,22150
5000,145,40.9,1.5,25750
9000,145,33.2,2.0,29750
5000,145,46.3,1.6,23750
9500,145,55.4,2.0,22400
5000,145,39.2,2.0,31250
8129,145,56.5,1.5,16990
18753,20,60.1,1.4,10490
87909,125,58.9,2.0,7495
56900,145,56.5,2.0,16666
7620,150,56.5,1.4,14440
8424,150,50.4,2.0,24425
12079,150,54.3,1.4,20445
16669,150,47.9,2.0,21945
32585,240,38.7,3.0,25950
28454,150,51.4,2.0,20950
705,145,34.5,3.0,48850
4105,145,48.7,2.0,26990
4740,145,32.1,2.0,31990
14385,145,31.7,2.0,28445
3000,145,47.1,2.0,35895
4000,145,33.2,3.0,53900
4200,145,40.9,3.0,41900
1000,145,34.5,3.0,48895
1000,145,44.8,1.5,23795
1500,145,32.8,3.0,61795
1500,145,44.1,1.0,25895
69000,20,70.6,2.0,12650
31078,145,52.3,1.4,19495
11799,150,47.9,1.0,13995
25440,150,45.6,1.4,14995
28585,125,56.5,2.0,15500
18203,150,53.3,2.0,21888
10091,150,47.9,1.4,21444
39913,150,47.9,1.4,18444
30431,125,56.5,2.0,15888
39967,125,57.6,2.0,15800
49363,30,62.8,2.0,17950
14569,145,52.3,1.4,22888
4000,145,38.7,2.0,27000
3000,145,37.2,2.0,29745
3000,145,49.6,1.6,18940
3000,145,45.6,2.0,37295
4000,145,33.6,3.0,42800
4000,145,33.2,2.0,28000
2812,145,38.2,2.0,34450
21916,125,51.4,1.4,18244
9362,150,57.6,1.4,14380
21675,20,60.1,1.4,15990
11150,30,55.4,2.0,17888
3708,150,43.5,1.5,24991
42000,30,57.6,1.4,11995
30000,145,45.6,1.4,14495
28000,200,47.1,2.0,22995
24000,20,60.1,1.4,14995
33000,20,72.4,1.6,10895
38000,165,52.3,2.0,16490
60457,300,34.9,2.5,26995
36354,200,47.1,3.0,24780
18254,145,47.9,1.4,19460
6780,145,42.2,1.5,23444
6989,145,44.8,1.5,19990
21178,150,61.4,2.0,19888
26000,30,56.5,1.4,13888
6829,150,56.5,1.4,13766
9641,145,32.5,2.9,47895
11000,145,40.9,2.0,27495
12512,20,60.1,1.4,16895
17550,200,47.1,2.0,22495
41581,205,47.1,2.0,20888
25062,150,37.2,4.0,62790
6498,145,50.4,2.0,30444
4186,145,32.1,2.0,36888
4394,145,34.5,3.0,53990
35496,150,47.9,1.4,18888
48201,150,54.3,1.4,17888
14687,145,32.8,3.0,45450
29530,30,61.4,2.0,20450
28502,30,56.5,1.4,13195
6000,145,32.1,2.0,36900
20661,20,62.8,1.0,12970
14721,145,41.5,1.5,23788
7805,145,31.7,2.0,29990
1500,150,32.8,3.0,73495
8325,150,47.9,1.4,21795
31650,150,49.6,1.8,13495
7594,150,42.2,1.5,23690
5799,150,38.2,2.0,33790
14417,0,74.3,2.0,19495
12033,20,60.1,1.0,15495
16000,145,50.4,1.4,19895
15955,145,39.2,4.0,51895
3679,145,38.7,2.0,24895
11986,145,36.7,3.0,28950
3481,145,39.8,2.0,26990
3000,145,44.1,1.5,26990
3000,145,39.8,2.0,26990
3000,145,40.4,2.0,31246
16307,235,39.8,2.0,19250
6671,145,38.2,2.0,36681
24498,145,55.4,2.0,20000
30569,145,50.4,3.0,30990
23525,20,60.1,1.4,15750
9100,145,46.3,2.0,26295
4500,145,45.6,2.0,34495
2500,145,38.2,2.0,35495
6000,145,52.3,1.6,23900
6000,145,33.2,2.0,27895
22668,145,47.9,3.0,35950
8445,145,39.8,2.0,26896
29241,200,42.2,2.0,19990
6134,145,51.4,2.0,25990
5257,145,46.3,1.6,23888
4520,145,51.4,1.6,21444
2249,145,33.6,3.0,42888
4894,145,50.4,2.0,23980
3000,145,51.4,1.6,21946
3000,145,39.8,1.5,26945
11500,145,49.6,1.4,21446
100,145,49.6,1.6,20746
100,145,49.6,1.6,19946
27000,145,47.9,3.0,33946
1000,145,31.4,2.0,39945
6128,145,55.4,2.0,22990
4100,145,52.3,1.6,21990
7052,145,42.8,1.5,19560
1626,145,51.4,2.0,27761
28368,145,56.5,2.0,19250
10255,145,40.4,2.0,25444
38812,160,43.5,2.0,17750
8445,145,42.8,2.0,25444
5310,145,43.5,1.5,22990
3311,145,44.8,1.5,22990
2004,145,48.7,1.0,19250
21577,20,68.9,1.6,15990
15957,145,65.7,2.0,17650
36537,300,39.2,4.0,45690
3140,145,51.4,2.0,24444
3188,145,42.2,1.5,23237
7251,30,60.1,1.4,19500
6129,145,44.8,2.0,26999
11966,145,51.4,1.4,20000
34343,20,67.3,2.0,13375
52286,145,56.5,1.5,12525
33249,235,38.7,2.0,25750
26693,145,50.4,2.0,24825
41293,20,65.7,2.0,17250
2500,145,37.7,2.0,31425
1500,145,45.6,1.0,24888
7419,145,40.9,2.0,26888
1366,145,43.5,1.5,22888
4576,145,43.5,1.5,22990
7481,145,46.3,2.0,27000
17230,145,54.3,2.0,16990
14682,145,56.5,1.4,16990
45258,20,60.1,1.4,12875
25974,145,51.4,1.4,17600
22929,145,61.4,2.0,24475
28041,145,50.4,2.0,24675
37424,20,68.9,2.0,17175
41672,20,64.2,2.0,17875
25208,145,48.7,1.4,20800
23581,145,50.4,2.0,15950
28692,125,50.4,2.0,16200
27601,145,48.7,2.0,23950
27953,145,57.6,2.0,22400
34733,145,50.4,2.0,24475
24247,160,44.8,2.0,20700
14883,145,43.5,2.0,25650
75882,145,53.3,3.0,16725
21253,30,55.4,2.0,20500
15892,145,40.4,2.0,27525
34251,30,64.2,2.0,19175
29163,160,43.5,2.0,20275
2500,145,40.4,2.0,27450
5950,145,50.4,2.0,26450
17266,145,47.9,1.4,21946
6255,145,32.1,2.0,35490
500,145,44.1,1.0,23946
2500,145,38.7,2.0,36990
3000,145,44.8,1.0,21746
5500,145,34.0,2.0,31946
1348,150,42.2,1.5,22690
2500,150,50.4,2.0,34746
11775,145,37.7,3.0,30450
34425,145,70.6,2.0,18400
24285,145,52.3,1.4,16725
24994,30,57.6,1.4,19425
22164,20,68.9,2.0,18925
17269,145,51.4,1.4,19900
35359,145,53.3,2.0,16600
11754,145,51.4,1.4,19025
40264,125,52.3,1.4,13700
9500,145,55.4,1.4,14995
8852,150,42.2,1.5,21690
27073,20,60.1,1.4,14975
25144,200,42.8,2.0,21000
54653,145,56.5,2.0,20725
38625,145,54.3,3.0,27850
36792,20,61.4,1.4,12575
28630,20,68.9,2.0,17850
34907,235,43.5,3.0,28450
39234,30,65.7,2.0,15525
3000,145,39.8,2.0,26990
12927,145,42.2,1.5,23490
15039,145,31.7,2.0,29890
7000,145,33.6,3.0,58450
2500,145,37.7,2.0,31245
3000,145,47.9,2.0,26746
1000,145,49.6,1.6,19450
24140,145,61.4,2.0,23125
41748,145,65.7,2.0,20750
36627,145,64.2,2.0,18950
31945,145,54.3,2.0,26125
26048,145,72.4,2.0,16000
34132,30,62.8,3.0,21150
31585,145,60.1,1.0,12975
47380,200,47.9,3.0,33075
29954,20,60.1,1.0,12000
38555,20,70.6,1.6,17800
52140,145,56.5,2.0,13350
46022,200,47.9,2.0,13025
33833,30,62.8,2.0,15400
16048,145,43.5,2.0,24075
33833,30,64.2,2.0,16025
21212,145,40.4,2.0,25300
45029,30,65.7,2.0,19225
27969,160,50.4,2.0,19700
39551,145,52.3,2.0,17325
46415,145,51.4,1.4,16300
29372,0,67.3,1.0,11225
24111,145,67.3,2.0,21000
36044,30,64.2,3.0,18450
11368,145,51.4,1.4,20250
61191,20,68.9,1.6,14175
8014,30,56.5,1.4,19325
53222,30,61.4,2.0,16625
16217,145,51.4,1.4,20175
28619,145,53.3,2.0,22075
13862,145,53.3,2.0,15997
38541,145,49.6,1.4,16495
10697,145,54.3,1.5,19999
26970,145,52.3,1.4,16150
26598,30,58.9,1.4,15700
25126,145,61.4,2.0,22875
24817,125,50.4,2.0,18350
49524,30,56.5,1.4,17875
37377,145,62.8,2.0,22225
24256,145,50.4,2.0,19700
49095,30,67.3,2.0,17575
16523,145,40.4,2.0,26800
29985,145,51.4,2.0,16995
23954,125,53.3,1.4,8399
26592,20,68.9,2.0,18050
23251,145,64.2,2.0,22500
35253,20,67.3,2.0,15175
25120,145,47.1,2.0,24300
27427,145,67.3,2.0,21250
54713,125,58.9,2.0,10495
49875,260,41.5,3.0,21995
25257,200,47.1,2.0,21350
32962,125,60.1,2.0,15375
57332,30,61.4,1.6,16000
41830,20,70.6,2.0,15950
7919,145,52.3,1.4,19575
22625,145,40.4,2.0,27175
37923,145,48.7,3.0,33075
69037,20,68.9,2.0,10275
16001,145,52.3,1.4,18750
22936,145,52.3,1.4,22400
17671,145,36.7,3.0,31050
7908,145,47.1,1.8,17350
30195,145,54.3,3.0,22950
39761,125,53.3,1.4,8995
9899,145,50.4,1.4,19760
25423,0,67.3,1.0,11499
25624,145,44.1,2.0,22991
25284,325,29.4,4.0,35991
11180,30,55.4,1.4,12495
27264,145,64.2,1.0,13199
26618,150,57.6,2.0,24000
45380,145,43.5,2.0,23575
17912,145,40.4,2.0,24975
47900,20,60.1,1.4,13350
33268,30,56.5,1.4,18050
41638,200,47.9,3.0,32750
36149,0,74.3,1.6,12400
28210,145,50.4,2.0,25775
24140,145,52.3,1.4,17300
28000,145,56.5,2.0,20990
905,145,34.9,2.0,33888
14500,150,40.9,2.0,26500
12640,150,50.4,3.0,34500
42214,30,58.9,1.4,13450
14017,150,51.4,1.4,17300
11066,150,57.7,1.4,14750
8874,150,36.7,3.0,27850
22501,30,57.6,1.4,15399
2000,145,39.2,3.0,34000
35772,145,60.1,3.0,22500
35412,125,53.3,1.4,13550
23171,145,67.3,2.0,21600
32618,20,67.3,2.0,13700
26709,20,70.6,1.6,13875
24592,145,52.3,3.0,25400
20814,145,54.3,1.4,19300
2405,145,44.1,1.0,22990
2500,145,48.7,1.0,18500
476,150,40.4,1.5,30990
8215,145,34.5,2.0,29990
15412,150,47.9,1.4,23000
7431,150,68.9,2.0,20500
27390,240,37.7,2.0,22750
49626,150,61.4,2.0,20500
23844,20,68.9,1.6,14500
14912,145,52.3,1.4,16575
12650,145,54.3,1.5,20875
22677,30,67.3,2.0,18725
41000,30,53.3,2.0,17190
641,145,48.7,1.0,18500
3309,145,38.2,2.0,35990
2649,145,31.4,2.0,31990
9985,145,31.4,2.0,30990
10000,145,50.4,2.0,29990
2544,145,42.2,1.5,23888
1475,145,39.8,2.0,26990
3918,145,47.9,2.0,29990
26821,145,47.9,1.4,19990
6022,145,32.1,2.0,32888
3062,145,33.6,3.0,49990
27524,160,43.5,2.0,23475
26376,145,47.1,2.0,24000
41298,20,60.1,1.4,13800
20912,30,56.5,1.4,16125
18054,30,57.6,1.4,12200
38239,20,70.6,1.6,12250
15937,145,53.3,1.5,19150
32268,200,47.1,2.0,20700
6828,0,67.3,1.0,13350
53893,160,50.4,2.0,18575
21771,20,62.8,1.0,12800
6045,145,32.5,2.0,27990
2721,145,42.8,2.0,24990
8186,145,32.1,2.0,35990
24964,20,60.1,1.4,14990
31191,145,58.9,2.0,19990
20630,145,57.7,2.0,20990
3424,145,44.8,1.5,21990
4000,150,47.9,1.0,19490
315,150,44.8,1.5,21840
500,150,49.6,1.0,18500
500,150,40.4,1.5,30990
4000,145,42.2,1.5,25888
4000,145,43.5,1.5,23888
4000,145,42.2,1.5,25888
16023,145,60.1,1.4,14790
46778,30,62.8,2.0,15990
20560,145,67.3,1.0,12475
13741,145,67.3,1.0,15300
32137,0,80.7,1.6,12650
51249,235,37.7,3.0,24725
16680,145,62.8,1.0,14175
50598,125,53.3,1.4,12425
1000,150,40.4,1.5,30990
14739,150,51.4,1.6,17996
7030,150,47.1,1.0,18000
9300,150,45.6,1.4,25490
17787,150,53.3,2.0,20690
26300,205,40.9,2.0,24000
4000,145,32.1,2.0,37444
4000,145,42.2,1.5,25888
4000,145,40.9,1.5,26888
4000,145,31.4,2.0,32444
3215,145,44.8,1.5,21840
4000,145,39.2,1.5,26990
7138,145,34.9,2.0,31990
10152,145,47.9,2.0,21890
16416,145,33.2,3.0,41990
26000,30,62.8,2.0,15990
50095,0,76.3,1.6,9790
39120,125,51.4,1.4,16990
30319,145,56.5,1.5,19490
14686,145,42.2,1.5,21440
9455,145,31.7,2.0,29890
14090,145,42.2,1.5,21490
14583,145,42.2,1.5,21490
14488,145,42.2,1.5,20990
65019,200,47.9,3.0,28990
50,145,34.9,2.0,30950
22500,325,29.4,4.0,49950
3027,145,40.4,3.0,37750
6793,145,38.2,1.5,28950
11500,145,56.5,1.5,20990
32523,145,56.5,1.4,18000
4165,145,42.2,1.5,23888
1551,145,42.2,1.5,25888
5080,145,47.9,1.0,19790
3273,145,44.1,1.5,27880
4000,145,43.5,1.5,23888
2363,145,40.4,2.0,27444
1799,145,44.8,1.0,26500
3404,145,33.2,2.0,28888
4838,145,38.2,2.0,32490
10897,145,47.9,2.0,36444
942,145,47.1,1.0,19990
16753,145,39.2,4.0,53990
10229,145,40.9,1.5,22990
60,145,38.2,2.0,34990
20026,20,61.4,1.4,13990
25227,145,50.4,2.0,16440
1000,145,40.4,3.0,42888
150,145,47.9,2.0,31950
8000,150,35.8,3.0,44950
19860,145,47.1,1.8,17000
42089,200,48.7,2.0,18100
19963,325,29.4,4.0,46465
29897,125,50.4,1.4,14875
5243,145,40.9,3.0,39990
7178,145,42.2,1.0,22440
7470,145,40.4,2.0,22990
9805,145,38.2,2.0,35990
4327,145,38.2,2.0,33990
2999,145,35.8,3.0,47990
39522,20,60.1,1.4,14990
4750,145,32.8,3.0,52950
4750,145,45.6,2.0,25450
2800,145,51.4,1.6,21450
30675,30,61.4,3.0,21999
2250,145,46.3,1.5,21999
4750,145,39.8,2.0,26450
6445,145,40.9,1.5,25750
6540,145,53.3,1.6,22950
45950,160,44.1,2.0,16950
3670,145,51.4,2.0,23950
7968,145,38.7,3.0,37950
4750,145,53.3,1.6,19750
4750,145,51.4,2.0,23750
4750,145,39.2,2.0,30350
13520,145,33.2,3.0,42950
4750,145,31.7,2.0,33950
31925,125,48.7,2.0,17950
37120,200,47.9,3.0,31450
34925,200,47.9,2.0,13950
4750,145,32.8,3.0,55750
4750,145,33.2,2.0,29950
4750,145,44.8,1.5,23950
4750,145,48.7,2.0,29950
22018,145,67.3,2.0,15100
14015,145,50.4,2.0,18100
5850,145,39.2,4.0,56950
31025,30,61.4,2.0,16950
3339,145,34.5,2.0,36750
15425,145,39.2,4.0,56950
4706,145,38.2,2.0,34950
5230,145,49.6,1.4,22450
35117,160,50.4,2.0,17797
9400,145,52.3,3.0,33997
6125,145,52.3,1.6,22897
25480,30,58.9,1.4,13950
6000,145,32.8,3.0,51750
6734,145,46.3,1.6,20500
29660,20,70.6,1.6,10900
39015,205,47.1,2.0,20000
30539,30,57.6,1.4,10900
5200,145,37.7,2.0,29950
27434,20,68.9,2.0,10280
31139,20,68.9,2.0,15697
69134,20,67.3,2.0,9547
4750,145,50.4,2.0,28950
7000,145,33.2,2.0,29750
4750,145,40.9,1.5,27750
23250,145,53.3,2.0,22999
21350,160,43.5,2.0,25999
18699,145,38.2,3.0,32999
4035,145,50.4,2.0,24199
3517,145,47.1,2.0,28599
10727,145,39.2,3.0,35399
2466,145,46.3,2.0,26697
6600,145,51.4,1.6,22599
9800,145,51.4,1.6,22899
3145,145,46.3,1.6,23997
27490,145,47.9,1.4,18750
1500,145,31.4,3.0,42750
3300,145,50.4,2.0,24950
4443,145,38.2,1.5,28950
5450,145,34.9,2.0,31450
5535,145,39.2,3.0,36450
4800,145,30.7,2.0,34950
4293,145,39.8,3.0,43950
4750,145,40.9,1.5,25750
4750,145,47.1,2.0,29750
10000,145,49.6,1.6,19950
4750,145,39.2,2.0,30995
4750,145,40.9,1.5,25750
4750,145,51.4,2.0,28950
500,145,40.9,3.0,44750
31995,150,37.7,3.0,31900
46295,205,40.4,2.0,22900
32600,205,40.9,2.0,20900
21100,150,39.2,4.0,53999
37450,125,58.9,3.0,19999
30850,150,47.9,1.4,19999
69150,205,40.4,2.0,18899
150,145,38.2,3.0,45499
1773,145,39.8,1.5,27699
16850,150,50.4,3.0,34999
22100,150,47.9,3.0,37900
66475,30,61.4,3.0,15990
40075,150,51.4,1.4,13990
3500,145,32.5,2.0,32799
1959,145,51.4,2.0,30299
59300,0,74.3,2.0,14199
100,145,51.4,1.6,26900
2500,145,47.1,2.0,31399
33650,260,36.7,2.0,18799
41100,145,47.1,1.8,19999
46200,160,43.5,2.0,20999
18850,200,47.1,2.0,26999
16120,145,38.7,3.0,34999
1850,145,44.8,1.5,23229
19250,150,47.9,3.0,36900
57200,165,52.3,3.0,23900
30450,30,61.4,3.0,22900
9250,145,49.6,1.6,19999
63579,200,47.9,3.0,28397
10950,145,51.4,1.4,17997
11300,145,50.4,3.0,34399
6005,145,30.1,2.5,40399
3032,145,40.9,2.0,30299
43200,150,47.9,1.4,17990
66775,150,53.3,3.0,18790
16911,150,51.4,1.0,16999
30000,0,76.3,1.6,10999
33000,0,67.3,1.0,11499
20792,145,47.9,1.4,15997
22245,125,52.3,1.4,17599
49800,145,53.3,3.0,20699
5050,145,44.1,3.0,55990
19588,125,58.9,2.0,17500
25000,30,55.4,1.4,13650
1983,150,34.0,2.0,32990
20770,145,34.0,3.0,38799
5200,145,39.2,2.0,37900
46900,125,50.4,2.0,14599
22975,145,54.3,1.4,23199
14980,30,64.2,2.0,20999
35300,125,57.6,2.0,15199
24450,145,51.4,1.4,27999
10750,30,64.2,2.0,20899
28150,30,56.5,1.4,14937
76968,30,61.4,2.0,14990
38035,145,47.9,1.4,16490
58549,145,47.9,1.4,14990
64107,20,70.6,2.0,11600
5035,145,49.6,1.6,18425
21243,145,43.5,2.0,26750
2550,145,42.8,2.0,29799
2415,145,40.9,1.5,27399
1765,145,39.8,1.5,29299
2529,145,50.4,2.0,26299
4231,145,50.4,2.0,26299
11878,145,53.3,1.6,22299
8825,145,52.3,1.6,19599
9600,145,39.8,3.0,35399
6455,150,47.9,1.0,18500
40092,20,60.1,1.4,15000
44830,20,70.6,2.0,13990
4000,150,49.6,1.0,18990
4000,150,44.8,1.5,21840
18000,150,52.3,1.4,17990
28300,145,53.3,2.0,24999
29999,30,56.5,1.4,14897
32000,145,57.6,2.0,24999
8250,145,38.2,1.5,29999
13450,145,42.2,1.5,23999
50450,30,60.1,1.4,17999
47750,30,61.4,1.6,19999
4846,145,43.5,1.5,24000
3659,145,42.2,1.5,24750
39522,20,60.1,1.4,14500
45521,160,51.4,2.0,16490
66716,145,55.4,2.0,14490
52121,30,61.4,2.0,17490
68148,30,67.3,2.0,14990
44523,160,50.4,2.0,15000
23275,145,52.3,2.0,18000
57572,30,61.4,2.0,13490
4195,145,38.7,2.0,30000
45000,145,39.2,4.0,47000
26000,145,61.4,1.6,17750
46899,30,62.8,2.0,16050
33031,235,37.7,3.0,27500
17372,20,70.6,1.6,14550
13749,145,53.3,1.4,15900
26020,30,62.8,2.0,17525
23698,30,58.9,1.4,16875
42357,125,58.9,2.0,15075
13000,145,53.3,1.0,19500
2902,145,38.2,2.0,27989
3038,145,44.1,2.0,29750
6500,145,45.6,2.0,29888
6000,145,30.7,2.0,37888
1500,145,43.5,1.5,25990
1500,145,51.4,2.0,28000
17001,145,55.4,1.5,15500
5243,145,39.8,2.0,25000
2913,145,39.8,2.0,28450
5761,145,42.8,1.5,22000
9534,145,50.4,2.0,27750
11000,150,58.9,1.4,17990
43395,160,50.4,2.0,16990
49050,160,50.4,2.0,16490
22000,145,57.7,2.0,21000
61000,125,58.9,2.0,12990
47501,145,29.4,4.0,52000
46500,160,44.1,2.0,16990
29122,30,56.5,1.4,12750
29200,145,40.4,2.0,22500
42894,160,51.4,2.0,16990
34309,30,55.4,1.4,13750
22500,145,55.4,1.4,15500
22990,200,47.1,2.0,22000
7374,145,50.4,1.0,19000
2423,145,33.6,3.0,49750
5394,145,39.8,2.0,28000
3302,145,47.1,1.0,21000
5286,145,38.7,2.0,23750
17142,145,29.4,4.0,41500
34447,20,67.3,2.0,13500
6000,145,40.9,2.0,21500
7896,145,40.9,2.0,28888
7990,145,33.2,2.0,27500
5000,145,30.1,2.9,54000
1500,145,51.4,2.0,28888
1500,145,47.9,1.0,21390
5000,145,39.2,2.0,26950
5000,145,42.8,2.0,25950
5000,145,49.6,1.6,18950
1869,150,38.2,1.5,29750
66598,30,65.7,2.0,15990
29300,30,64.2,2.0,16990
33814,20,68.9,2.0,14383
21100,325,29.7,4.0,28990
38200,145,47.9,1.4,17490
40675,145,54.3,2.0,15790
33300,145,50.4,2.0,17490
2500,145,30.7,2.0,37888
1500,145,38.2,2.0,37444
32568,145,39.2,4.0,51500
27319,0,67.3,1.0,11500
1445,145,40.9,2.0,26500
5000,145,44.1,1.5,26450
29916,200,40.4,2.0,20750
18228,20,64.2,2.0,19995
14250,145,57.7,1.5,19250
5000,145,30.1,4.0,71450
5000,145,44.1,1.5,30950
5000,150,49.6,1.6,19750
28036,30,64.2,3.0,20950
24619,205,42.8,1.8,15650
5000,145,49.6,1.6,19950
5000,145,34.5,2.0,32450
5000,145,47.1,2.0,28950
12115,145,47.9,1.4,21450
6223,145,47.9,1.4,20750
3098,145,35.3,2.0,37950
2850,145,38.2,1.5,27950
7898,150,44.1,2.0,28995
32126,20,60.1,1.4,13450
43420,30,55.4,2.0,15450
9478,150,47.9,1.0,18850
21496,150,61.4,2.0,20650
5000,150,49.6,1.6,17250
5000,150,48.7,2.0,31950
22789,265,35.8,2.0,24250
35000,205,40.4,2.0,19875
53000,200,40.4,2.0,19490
10501,145,38.7,2.0,29995
6034,145,42.8,2.0,26995
8365,145,40.9,2.0,27995
2142,145,44.8,2.0,30995
5000,145,50.4,2.0,28950
500,145,40.4,3.0,42950
22398,20,64.2,2.0,18750
5000,145,31.4,3.0,39950
12368,145,52.3,1.4,23450
5500,145,47.1,2.0,28450
8865,145,54.3,1.4,21650
22166,200,40.4,2.0,20650
15328,300,39.2,4.0,53450
8917,145,34.5,2.0,32450
43296,200,40.4,2.0,22950
3000,145,30.1,4.0,72995
2000,145,29.1,2.9,69950
3000,145,44.8,1.5,23950
42165,30,61.4,3.0,19950
5786,145,40.9,1.5,22950
38298,125,53.3,1.4,13750
43819,260,41.5,3.0,24500
7388,145,41.5,1.5,23750
44071,300,39.2,4.0,44990
15561,145,41.5,1.5,22250
14216,145,42.2,1.5,21500
27386,125,61.4,3.0,20450
15996,200,40.9,2.0,26950
24019,200,40.4,2.0,19950
17625,200,40.4,2.0,21950
36285,145,49.6,1.4,17450
1817,145,42.8,2.0,28995
3248,145,49.6,1.6,21995
2085,145,49.6,1.6,20995
1853,145,42.8,2.0,28995
30200,30,57.6,1.4,10250
30887,30,57.6,1.4,11995
5326,145,34.9,2.0,29450
7968,145,34.0,3.0,40995
2000,145,32.1,2.0,38950
5000,145,46.3,1.0,21750
7500,145,39.2,1.5,24950
5789,145,52.3,1.6,20250
18018,30,57.6,1.4,13750
61335,30,67.3,2.0,10280
54000,145,55.4,2.0,13450
29323,160,39.2,2.0,15900
22089,125,53.3,1.4,10379
8915,160,52.3,3.0,26950
8928,150,43.5,1.0,22450
38628,200,47.1,2.0,19950
3000,145,21.4,5.2,119450
2468,145,46.3,1.6,21950
5000,145,30.7,2.5,52950
5000,145,42.2,1.5,26950
5000,145,50.4,2.0,29950
7500,145,33.6,3.0,45995
3000,145,39.2,2.0,33995
8000,145,33.2,3.0,52995
6000,145,39.2,2.0,30995
15885,145,50.4,3.0,33999
17114,200,40.4,2.0,21995
5678,145,42.2,1.5,24950
2715,145,33.6,3.0,51950
29018,30,64.2,2.0,18450
21268,125,52.3,1.4,16450
7500,145,52.3,1.6,25995
10000,20,64.2,1.0,14995
1832,145,42.8,2.0,29995
609,145,40.9,2.0,35995
1014,145,40.9,1.5,29995
7687,145,40.9,2.0,29995
2000,150,51.4,1.6,20995
31100,150,47.9,3.0,32995
25400,150,47.9,1.4,19995
10300,150,50.4,1.0,19995
10300,150,39.8,1.5,26995
7800,150,57.6,1.4,12495
4300,150,45.6,1.0,19995
6900,150,47.9,1.0,19995
35100,145,47.9,1.4,17995
8922,145,39.8,2.0,24600
20748,145,34.0,3.0,36979
8904,150,44.1,2.0,29900
6997,150,42.8,2.0,25900
7022,150,33.6,3.0,51900
2852,150,38.2,2.0,33400
284,150,34.9,2.0,31400
3109,150,31.7,2.0,31400
3317,150,48.7,2.0,28900
39458,150,34.0,3.0,35900
19521,205,47.1,2.0,23900
22967,240,39.8,2.0,19400
28325,30,64.2,3.0,19900
29753,30,56.5,1.4,15900
34890,205,42.8,2.0,20900
44571,240,37.7,3.0,28900
9943,150,55.4,1.4,16900
17313,145,42.2,2.0,22400
3729,145,47.1,1.0,22400
5537,145,51.4,1.6,20400
7385,145,51.4,1.6,21700
8590,145,32.1,2.0,36900
1809,145,49.6,1.6,18400
3545,145,47.9,2.0,28800
5348,145,54.3,1.6,19200
4050,145,49.6,1.6,17400
3346,145,51.4,1.6,23500
3902,145,43.5,1.5,22800
4426,145,50.4,2.0,24400
3401,150,30.7,4.0,85900
7326,150,47.9,1.0,14900
7629,150,50.4,1.0,22400
7221,145,51.4,2.0,26400
3577,145,49.6,1.6,20250
1932,145,35.8,3.0,53750
25105,165,45.6,2.0,24400
395,150,34.9,2.0,32400
3764,150,38.2,2.0,37400
3427,150,34.0,3.0,43900
11612,145,55.4,2.0,32400
21500,30,61.4,2.0,17900
5313,145,47.9,2.0,31900
1910,145,40.4,3.0,42500
2498,145,39.2,2.0,31900
500,145,39.8,2.0,32900
3590,145,48.7,2.0,33750
6318,145,38.2,2.0,33900
4628,145,51.4,1.6,20400
33126,145,56.5,2.0,17990
17413,150,40.9,2.0,28490
68177,30,62.8,2.0,16490
8869,145,38.2,2.0,31490
4959,145,44.1,3.0,55490
10388,145,29.1,2.9,55990
32978,145,47.9,1.8,20990
23517,145,56.5,2.0,24490
64330,200,47.9,3.0,17490
1501,145,32.1,2.0,39990
3900,145,40.9,2.0,21995
10450,145,65.7,1.6,19995
2000,150,40.9,2.0,34995
18900,30,55.4,1.4,12995
3000,150,34.0,2.0,47995
2000,150,40.9,3.0,59995
41800,165,49.6,2.0,14495
10000,165,44.8,1.8,18995
43000,150,53.3,2.0,15995
5000,150,48.7,1.0,16995
25213,145,52.3,1.4,16789
6000,145,46.3,1.6,25990
4860,145,38.7,2.0,38990
3838,145,40.9,1.5,26990
9918,145,46.3,1.6,18979
9853,145,51.4,1.6,19779
25417,0,76.3,1.6,14990
3603,150,49.6,2.0,25990
11820,150,52.3,2.0,19989
25075,150,65.7,2.0,21990
49748,200,39.8,2.0,18489
3629,145,39.8,1.5,28990
3251,145,38.7,2.0,26990
2898,145,39.8,2.0,26990
10664,145,50.4,2.0,25990
10119,145,38.2,3.0,29290
5341,145,55.4,2.0,21990
6700,145,33.2,3.0,54979
2500,145,40.4,2.0,24990
5904,145,34.5,2.0,32400
6961,145,50.4,2.0,24400
3797,135,117.7,2.0,49400
8148,145,42.2,1.5,22400
41500,145,45.6,2.0,18400
9614,145,47.9,1.0,19700
